Entry Date;Property type;Tipology;Condition;Location;Price;Areas (sqm);euros/sqm;Built year;Latitude;Longitude;Characteristics;Mister URL;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;100000;201 sqm;498;1985;40,62927;-8,56665;Central Heating, Fireplace;http://primeavm.prime-yield.com/property/5789095;;;;;;;;;;;
10/09/20;Apartments;T3;New;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;145000;130 sqm;1115;1976;40,62793;-8,560917;Balcony, Storage;http://primeavm.prime-yield.com/property/5789097;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;120000;108 sqm;1111;;40,6363466;-8,595127797;Balcony, Suite, Fireplace, Garden, Elevator;http://primeavm.prime-yield.com/property/5789098;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;109000;110 sqm;991;;40,6107826;-8,536003;;http://primeavm.prime-yield.com/property/5789099;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;119000;121 sqm;983;;40,62927;-8,56665;Elevator, Balcony, Central Heating;http://primeavm.prime-yield.com/property/5789100;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;100000;104 sqm;962;;40,63695908;-8,596899986;;http://primeavm.prime-yield.com/property/5789101;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;100000;104 sqm;962;1986;40,62927;-8,56665;Fireplace;http://primeavm.prime-yield.com/property/5789102;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;96500;102 sqm;946;;40,61056;-8,53581;;http://primeavm.prime-yield.com/property/5789103;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;100000;98 sqm;1020;1986;40,62927;-8,56665;;http://primeavm.prime-yield.com/property/5789104;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;90000;105 sqm;857;;40,6107826;-8,536003;Furnished;http://primeavm.prime-yield.com/property/5789105;;;;;;;;;;;
21/09/20;Apartments;T4;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;285000;186 sqm;1532;;40,62927;-8,56665;Central Heating;http://primeavm.prime-yield.com/property/5789108;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;69000;57 sqm;1211;2001;40,62793;-8,560917;Balcony;http://primeavm.prime-yield.com/property/5789109;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;95000;80 sqm;1188;;40,6107826;-8,536003;Fireplace, Suite;http://primeavm.prime-yield.com/property/5789110;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;69000;52 sqm;1327;;40,62793;-8,560917;Equipped kitchen;http://primeavm.prime-yield.com/property/5789111;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;98500;70 sqm;1407;;40,6107826;-8,536003;Elevator;http://primeavm.prime-yield.com/property/5789112;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;95000;80 sqm;1188;;40,61056;-8,53581;;http://primeavm.prime-yield.com/property/5789113;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;60000;44 sqm;1364;1998;40,63617325;-8,596673965;;http://primeavm.prime-yield.com/property/5789114;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;75000;60 sqm;1250;;40,6107826;-8,536003;;http://primeavm.prime-yield.com/property/5789115;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;67600;90 sqm;751;;40,62793;-8,560917;;http://primeavm.prime-yield.com/property/5789116;;;;;;;;;;;
22/10/20;Apartments;T3;Used;Aveiro,Aveiro,Eixo e Eirol,Eixo e Eirol, Aveiro;120000;108 sqm;1111;;40,6363466;-8,595127797;Elevator, Fireplace, Balcony, Garden, Suite;http://primeavm.prime-yield.com/property/5789126;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Rua JosŽ Luciano de Castro - Esgueira, Esgueira, Aveiro;170000;57 sqm;2982;2021;40,64852;-8,62811;Accessibility for the disabled, Ar Condicionado, Furnished, Elevator;http://primeavm.prime-yield.com/property/5789203;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Rua das Cardadeiras - Esgueira, Esgueira, Aveiro;87500;43 sqm;2035;;40,645884;-8,630403;Ar Condicionado, Accessibility for the disabled, Equipped kitchen;http://primeavm.prime-yield.com/property/5789204;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Rua de Viseu, Esgueira, Aveiro;99000;65 sqm;1523;;40,646117;-8,637441;Equipped kitchen, Fireplace, Parking, Storage;http://primeavm.prime-yield.com/property/5789205;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;120000;70 sqm;1714;;40,64905;-8,628241;Storage, Suite, Elevator, Central Heating;http://primeavm.prime-yield.com/property/5789206;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;159000;94 sqm;1691;;40,64548;-8,630362;Central Heating, Storage, Elevator, Balcony;http://primeavm.prime-yield.com/property/5789207;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;175000;57 sqm;3059;;40,64635;-8,6361356;Elevator;http://primeavm.prime-yield.com/property/5789208;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;144000;67 sqm;2157;;40,64852;-8,62811;Central Heating, Equipped kitchen;http://primeavm.prime-yield.com/property/5789209;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;175000;64 sqm;2734;2020;40,64852;-8,62811;Accessibility for the disabled, Ar Condicionado, Elevator, Balcony, Furnished;http://primeavm.prime-yield.com/property/5789210;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;160000;54 sqm;2963;2020;40,64852;-8,62811;Furnished, Ar Condicionado, Accessibility for the disabled, Terrace, Elevator;http://primeavm.prime-yield.com/property/5789211;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;169400;59 sqm;2871;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789212;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;120000;60 sqm;2000;2004;40,651832;-8,6284;Elevator, Parking, Central Heating, Garden, Gated community, Suite, Storage;http://primeavm.prime-yield.com/property/5789213;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;92000;74 sqm;1243;;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5789214;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;125000;70 sqm;1786;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789215;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;170000;57 sqm;2972;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789216;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;183500;67 sqm;2739;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789218;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;169400;67 sqm;2528;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789219;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;172900;67 sqm;2581;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789220;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;127000;82 sqm;1549;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789221;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;120000;70 sqm;1714;;40,64905;-8,628241;Elevator, Storage, Central Heating;http://primeavm.prime-yield.com/property/5789222;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;92000;74 sqm;1243;;40,64945756;-8,627241039;;http://primeavm.prime-yield.com/property/5789223;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;95000;80 sqm;1188;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789224;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;150000;49 sqm;3061;;40,6455;-8,63036;;http://primeavm.prime-yield.com/property/5789225;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;92000;89 sqm;1034;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789226;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;210000;93 sqm;2258;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789227;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;136500;42 sqm;3250;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789228;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;144000;77 sqm;1870;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789229;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;135000;75 sqm;1800;;40,64852;-8,62811;Equipped kitchen, Terrace;http://primeavm.prime-yield.com/property/5789230;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;120000;50 sqm;2400;;40,64852;-8,62811;Terrace, Equipped kitchen;http://primeavm.prime-yield.com/property/5789231;;;;;;;;;;;
10/09/20;Apartments;T1;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;260000;90 sqm;2889;2019;40,641054;-8,609025;Central Heating, Equipped kitchen;http://primeavm.prime-yield.com/property/5789232;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;169400;67 sqm;2528;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789233;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;172900;67 sqm;2581;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789234;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;183500;67 sqm;2739;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789235;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;130000;71 sqm;1831;2008;40,6457591;-8,6308679;;http://primeavm.prime-yield.com/property/5789236;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;160000;89 sqm;1798;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789237;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;105000;90 sqm;1167;;40,64905;-8,628241;Furnished;http://primeavm.prime-yield.com/property/5789238;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;62000;56 sqm;1107;;40,64905;-8,628241;Furnished;http://primeavm.prime-yield.com/property/5789239;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Largo do Pelourinho - Esgueira, Esgueira, Aveiro;100000;99 sqm;1010;1999;40,648515;-8,628106;Elevator, Storage;http://primeavm.prime-yield.com/property/5789240;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Rua Doutor Loureno Peixinho - Taboeira, Esgueira, Aveiro;126000;102 sqm;1235;;40,65279417;-8,587883153;Storage, Terrace, Fireplace, Balcony, Parking, Suite;http://primeavm.prime-yield.com/property/5789241;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;239500;83 sqm;2886;2020;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789243;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;155000;90 sqm;1728;;40,64548;-8,630362;Accessibility for the disabled, Terrace, Elevator, Central Heating;http://primeavm.prime-yield.com/property/5789244;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;125000;105 sqm;1190;2007;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789245;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;172500;122 sqm;1409;;40,64905;-8,628241;Central Heating, Elevator, Accessibility for the disabled, Balcony;http://primeavm.prime-yield.com/property/5789246;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;180000;85 sqm;2123;;40,64852;-8,62811;Central Heating, Equipped kitchen;http://primeavm.prime-yield.com/property/5789247;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;127500;88 sqm;1449;;40,64905;-8,628241;Balcony;http://primeavm.prime-yield.com/property/5789248;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;105000;85 sqm;1235;;40,64852;-8,62811;Elevator;http://primeavm.prime-yield.com/property/5789249;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;85000;79 sqm;1079;;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5789250;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;145000;129 sqm;1124;1996;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789251;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;240000;91 sqm;2645;;40,64635;-8,6361356;Elevator;http://primeavm.prime-yield.com/property/5789252;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;235000;91 sqm;2590;;40,64635;-8,6361356;Elevator;http://primeavm.prime-yield.com/property/5789253;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;235000;82 sqm;2866;2020;40,64852;-8,62811;Elevator, Accessibility for the disabled, Ar Condicionado, Terrace, Furnished;http://primeavm.prime-yield.com/property/5789257;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;235000;98 sqm;2388;;40,6455;-8,63036;;http://primeavm.prime-yield.com/property/5789262;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;155000;90 sqm;1722;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789268;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;59000;77 sqm;766;;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5789272;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;377500;118 sqm;3199;;40,64852;-8,62811;Elevator, Balcony;http://primeavm.prime-yield.com/property/5789273;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;95000;76 sqm;1253;;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5789274;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;235000;98 sqm;2388;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789275;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;255000;92 sqm;2772;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789276;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;254500;92 sqm;2766;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789277;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;239500;92 sqm;2603;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789278;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;88500;70 sqm;1264;;40,64981;-8,62432;;http://primeavm.prime-yield.com/property/5789279;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;130000;82 sqm;1585;;40,64981;-8,62432;;http://primeavm.prime-yield.com/property/5789280;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;89000;90 sqm;989;;40,64981;-8,62432;;http://primeavm.prime-yield.com/property/5789281;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;88500;75 sqm;1180;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789282;;;;;;;;;;;
10/09/20;Apartments;T2;Renovated;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;170000;110 sqm;1545;;40,64981;-8,62432;;http://primeavm.prime-yield.com/property/5789283;;;;;;;;;;;
10/09/20;Apartments;T2;Renovated;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;90999;90 sqm;1011;;40,64981;-8,62432;;http://primeavm.prime-yield.com/property/5789284;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;128500;88 sqm;1460;1994;40,6455;-8,63036;;http://primeavm.prime-yield.com/property/5789285;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;110000;80 sqm;1375;;40,64905;-8,628241;;http://primeavm.prime-yield.com/property/5789286;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;239500;101 sqm;2371;2022;40,640564;-8,637129;;http://primeavm.prime-yield.com/property/5789287;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;88500;75 sqm;1180;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789288;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;250000;91 sqm;2747;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789289;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;158000;103 sqm;1534;;40,64548;-8,630362;;http://primeavm.prime-yield.com/property/5789290;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;180000;105 sqm;1714;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789291;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;234900;92 sqm;2553;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789292;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;212000;109 sqm;1945;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789293;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;196000;114 sqm;1719;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789294;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;216000;109 sqm;1982;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789295;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;212000;111 sqm;1910;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789296;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;206000;110 sqm;1873;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789297;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;190000;110 sqm;1727;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789298;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;190000;107 sqm;1776;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789299;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;196000;110 sqm;1782;;40,64852;-8,62811;Central Heating;http://primeavm.prime-yield.com/property/5789300;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;175000;77 sqm;2283;;40,64852;-8,62811;Accessibility for the disabled, Equipped kitchen;http://primeavm.prime-yield.com/property/5789301;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;340000;126 sqm;2698;2019;40,641054;-8,609025;Central Heating, Ar Condicionado, Equipped kitchen;http://primeavm.prime-yield.com/property/5789302;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;149000;90 sqm;1656;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789303;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;210000;78 sqm;2692;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789304;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;255000;92 sqm;2772;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789305;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;239500;92 sqm;2603;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789306;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;254500;92 sqm;2766;;40,64852;-8,62811;;http://primeavm.prime-yield.com/property/5789307;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;70000;70 sqm;1000;;40,64905;-8,628241;Elevator;http://primeavm.prime-yield.com/property/5789308;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;420000;125 sqm;3360;2019;40,641054;-8,609025;;http://primeavm.prime-yield.com/property/5789309;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;165000;112 sqm;1473;;40,65112237;-8,643400982;Elevator, Suite, Balcony;http://primeavm.prime-yield.com/property/5789310;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;370000;115 sqm;3229;;40,64635;-8,6361356;Elevator;http://primeavm.prime-yield.com/property/5789311;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;182000;110 sqm;1655;;40,6453481;-8,6311009;Elevator, Balcony, Storage, Furnished, Fireplace, Suite, Ar Condicionado;http://primeavm.prime-yield.com/property/5789312;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;135000;118 sqm;1145;;40,656933;-8,606493;Balcony, Suite, Fireplace;http://primeavm.prime-yield.com/property/5789313;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Praceta M‡rio Nascimento, Esgueira, Aveiro;139500;115 sqm;1213;2001;40,64278702;-8,614357647;;http://primeavm.prime-yield.com/property/5789314;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;395000;142 sqm;2778;2020;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789315;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;316500;113 sqm;2801;2020;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789316;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;297500;83 sqm;3584;;40,64852;-8,62811;Ar Condicionado;http://primeavm.prime-yield.com/property/5789317;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Esgueira,Esgueira, Aveiro;140000;140 sqm;1000;;40,64905;-8,628241;Storage, Suite, Balcony;http://primeavm.prime-yield.com/property/5789318;;;;;;;;;;;
